,mol_idx,atom_idx,experimental_shift,dft_shift
29701,20097225,4,126.69,126.42
29702,20097225,5,122.61,121.98
29703,20097225,7,127.75,125.83
29704,20097225,9,115.09,111.84
29705,20097225,11,130.69,129.52
29706,20097225,13,124.6,125.11
29707,20097225,15,130.14,134.98
29708,20097225,16,140.93,142.54
29709,20097225,18,158.49,154.16
29710,20097225,19,133.36,132.13
29711,20097225,20,108.84,95.05
29712,20097240,3,47.89,46.3
29713,20097240,4,12.16,13.85
29714,20097240,5,51.05,49.79
29715,20097240,6,63.27,61.22
29716,20097240,8,167.36,164.91
29717,20097240,10,136.46,140.07
29718,20097240,11,125.32,126.86
29719,20097240,12,18.33,19.11
29720,20097242,2,59.05,58.75
29721,20097242,3,61.49,56.22
29722,20097242,5,45.46,45.29
29723,20097249,0,17.9,17.58
29724,20097249,2,128.29,124.26
29725,20097249,4,127.88,125.07
29726,20097249,6,131.31,129.21
29727,20097249,8,127.12,124.27
29728,20097249,10,135.39,129.82
29729,20097249,12,135.73,136.91
29730,20097559,0,116.85,117.11
29731,20097559,1,134.49,140.05
29732,20097559,2,68.47,68.29
29733,20097559,4,101.36,100.52
29734,20097587,2,25.78,25.54
29735,20097587,3,43.52,42.12
29736,20097587,4,39.59,43.56
29737,20097587,5,61.03,61.27
29738,20097587,6,26.37,28.36
29739,20097587,7,22.42,20.27
29740,20097587,9,16.44,15.48
29741,20097587,10,17.66,16.56
29742,20097587,11,25.67,25.29
29743,20097587,12,173.01,172.63
29744,20097587,13,141.96,144.78
29745,20097587,14,131.68,137.67
29746,20097587,15,118.66,119.14
29747,20097587,16,123.84,124.46
29748,20097594,5,48.84,49.7
29749,20097594,6,170.75,172.03
29750,20097603,0,22.0,31.01
29751,20097603,4,32.25,29.86
29752,20097603,5,62.56,64.07
29753,20097616,0,11.34,11.77
29754,20097616,1,30.314999999999998,29.02
29755,20097616,2,30.345,30.13
29756,20097616,3,19.475,17.11
29757,20097616,4,48.245000000000005,50.72
29758,20097616,5,211.41500000000002,210.59
29759,20097616,7,36.504999999999995,37.33
29760,20097616,8,7.8100000000000005,6.74
29761,20097621,1,60.91,55.29
29762,20097621,2,58.04,58.27
29763,20097621,7,45.83,45.99
29764,20097621,8,54.54,48.95
29765,20097637,1,174.77,170.88
29766,20097637,3,34.77,31.59
29767,20097640,6,77.05,76.69
29768,20097640,10,43.11,49.85
29769,20097642,1,34.93,37.33
29770,20097642,0,61.41,63.42
29771,20097645,4,56.36,57.36
29772,20097645,5,135.55,143.31
29773,20097645,6,117.54,117.93
29774,20097652,0,118.71,118.38
29775,20097652,1,133.7,134.81
29776,20097652,2,129.27,132.33
29777,20097652,3,113.27,109.06
29778,20097652,4,162.97,165.56
29779,20097652,5,135.05,127.84
29780,20097652,6,172.1,167.73
29781,20097661,0,122.54,121.21
29782,20097661,2,129.8,129.72
29783,20097661,4,115.27,109.42
29784,20097661,5,156.73,156.37
29785,20097661,6,174.63,184.86
29786,20097661,7,17.96,18.3
29787,20097661,8,79.49,76.6
29788,20098663,0,14.16,14.14
29789,20098663,1,19.03,22.18
29790,20098663,2,37.81,39.64
29791,20098663,3,74.92,69.87
29792,20098663,4,46.2,44.72
29793,20098663,5,21.49,23.36
29794,20098663,6,12.37,11.1
29795,20098663,7,63.97,65.58
29796,20099226,0,169.6,170.92
29797,20099226,13,121.1,119.25
29798,20099226,11,127.0,126.95
29799,20099226,12,136.1,141.17
29800,20099226,14,33.5,34.04
29801,20099226,16,106.6,102.88
29802,20099226,15,31.2,34.75
29803,20099226,19,55.0,51.97
29804,20099226,1,79.5,76.65
29805,20099226,2,67.2,71.19
29806,20099226,3,80.0,81.02
29807,20099226,4,66.0,64.37
29808,20099226,5,80.9,86.14
29809,20099226,6,4.1,2.97
29810,20099228,0,100.7,100.61
29811,20099228,1,169.0,170.68
29812,20099228,5,199.4,196.12
29813,20099228,2,103.1,101.47
29814,20099228,4,43.2,42.02
29815,20099228,3,30.2,31.83
29816,20099228,19,98.8,95.94
29817,20099228,7,36.2,35.86
29818,20099228,24,143.2,146.16
29819,20099228,8,136.2,142.93
29820,20099228,9,117.6,116.6
29821,20099228,25,123.6,122.14
29822,20099228,26,109.8,109.93
29823,20099228,27,144.8,141.84
29824,20099228,28,146.0,145.49
29825,20099228,29,100.7,99.54
29826,20099228,32,101.3,99.27
29827,20099228,37,34.3,38.59
29828,20099228,38,136.4,140.38
29829,20099228,39,116.1,118.51
29830,20099603,0,171.8,172.4
29831,20099603,3,31.6,30.67
29832,20099603,4,62.2,60.66
29833,20099603,49,170.2,169.37
29834,20099603,5,192.7,193.03
29835,20099603,51,21.6,25.6
29836,20099603,7,127.8,128.15
29837,20099603,8,146.1,155.04
29838,20099603,9,37.6,39.71
29839,20099603,10,72.4,69.12
29840,20099603,11,33.9,31.14
29841,20099603,12,26.7,32.28
29842,20099603,20,171.1,167.25
29843,20099603,13,32.8,31.56
29844,20099603,19,115.8,118.44
29845,20099603,14,136.4,138.12
29846,20099603,34,21.3,21.77
29847,20099603,18,146.2,161.79
29848,20099603,15,127.5,131.31
29849,20099603,17,37.9,37.24
29850,20099603,24,24.7,24.78
29851,20099603,16,25.8,30.34
29852,20099973,1,29.6,36.21
29853,20099973,2,144.2,147.75
29854,20099973,3,121.2,123.53
29855,20099973,4,124.6,127.46
29856,20099973,5,139.4,140.23
29857,20099973,6,99.6,96.72
29858,20099973,15,44.2,44.07
29859,20099973,16,35.8,32.66
29860,20099973,14,56.3,46.6
29861,20099973,8,55.8,52.21
29862,20099973,13,104.3,101.55
29863,20099973,17,39.7,28.68
29864,20099973,22,149.6,159.52
29865,20099973,18,132.8,141.16
29866,20099973,21,45.6,47.02
29867,20099973,23,111.0,111.34
29868,20099973,43,57.1,53.88
29869,20099973,19,130.5,132.77
29870,20099973,32,18.2,23.63
29871,20099973,20,68.2,66.37
29872,20100348,0,13.6,12.65
29873,20100348,1,22.4,22.74
29874,20100348,2,21.7,21.4
29875,20100348,3,85.1,88.53
29876,20100348,4,65.6,66.01
29877,20100348,5,74.9,76.1
29878,20100348,6,69.4,68.56
29879,20100348,7,75.5,72.92
29880,20100348,8,215.0,218.19
29881,20100348,9,94.7,96.27
29882,20100348,10,28.5,32.01
29883,20100348,11,29.3,32.91
29884,20100348,12,29.6,32.57
29885,20100348,13,29.6,32.59
29886,20100348,14,29.6,30.85
29887,20100348,15,25.6,24.99
29888,20100348,16,34.2,31.96
29889,20100348,17,175.2,172.96
29890,20101094,0,130.5,132.47
29891,20101094,1,115.6,113.64
29892,20101094,2,125.1,126.85
29893,20101094,3,156.4,155.28
29894,20101094,4,130.5,128.47
29895,20101094,5,116.6,114.54
29896,20101094,6,115.6,112.41
29897,20101094,7,164.2,160.04
29898,20101094,8,132.7,131.94
29899,20101094,9,110.1,108.89
29900,20101094,10,163.2,157.11
29901,20101094,11,77.0,77.15
29902,20101094,12,31.7,30.92
29903,20101094,13,92.8,90.4
29904,20101094,14,32.3,32.02
29905,20101094,15,32.7,32.65
29906,20101094,16,129.9,133.62
29907,20101094,17,18.0,16.97
29908,20101094,18,138.1,140.61
29909,20101094,19,11.6,11.08
29910,20101094,20,30.0,30.16
29911,20101094,21,45.0,43.79
29912,20101094,22,21.1,16.32
29913,20101094,23,32.3,32.76
29914,20101094,24,29.2,31.55
29915,20101094,25,20.0,13.92
29916,20101094,26,12.0,11.78
29917,20101842,0,218.51,221.1
29918,20101842,2,43.96,45.72
29919,20101842,6,71.59,75.01
29920,20101842,3,20.42,21.97
29921,20101842,31,32.09,34.59
29922,20101842,5,53.37,55.97
29923,20101842,7,140.15,142.26
29924,20101842,10,33.49,34.22
29925,20101842,4,65.41,66.42
29926,20101842,32,18.72,17.27
29927,20101842,30,49.79,49.33
29928,20101842,27,48.87,49.87
29929,20101842,46,22.17,21.7
29930,20101842,8,154.82,162.32
29931,20101842,23,206.79,206.72
29932,20101842,9,35.58,36.41
29933,20101842,28,53.55,53.95
29934,20101842,26,19.26,20.93
29935,20101842,15,32.85,33.32
29936,20101842,25,36.41,37.98
29937,20101842,16,59.86,59.33
29938,20102216,0,71.7,68.0
29939,20102216,1,54.1,51.69
29940,20102216,2,54.1,51.69
29941,20102216,3,85.8,83.21
29942,20102216,35,71.7,68.06
29943,20102216,37,85.8,83.14
29944,20102216,38,133.6,137.5
29945,20102216,39,109.5,120.86
29946,20102216,40,147.8,152.89
29947,20102216,41,149.7,151.28
29948,20102216,42,113.0,123.81
29949,20102216,43,118.1,123.36
29950,20102216,47,65.8,68.79
29951,20102216,48,119.9,122.28
29952,20102216,49,137.5,140.99
29953,20102216,50,18.2,26.06
29954,20102216,54,25.8,17.5
29955,20102216,4,133.6,136.84
29956,20102216,5,109.5,120.33
29957,20102216,6,147.8,152.73
29958,20102216,7,149.7,150.27
29959,20102216,8,113.0,122.88
29960,20102216,9,118.1,122.85
29961,20102216,13,65.8,66.82
29962,20102216,14,119.9,121.73
29963,20102216,15,137.5,144.45
29964,20102216,16,18.2,25.89
29965,20102216,20,25.8,18.52
29966,20102216,28,55.9,56.03
29967,20102216,62,55.9,57.99
29968,20102591,4,31.6,32.18
29969,20102591,0,31.6,32.06
29970,20102591,1,34.8,34.36
29971,20102591,3,34.8,35.53
29972,20102591,13,121.4,117.07
29973,20102591,14,139.2,136.51
29974,20102591,18,107.6,104.92
29975,20102591,16,164.7,157.01
29976,20102591,21,128.5,126.57
29977,20102591,22,147.5,151.18
29978,20102591,23,126.6,125.09
29979,20102591,24,149.6,150.41
29980,20102591,25,134.2,133.16
29981,20102591,50,12.7,12.35
29982,20102591,26,147.4,152.06
29983,20102591,27,32.1,31.65
29984,20102591,28,21.6,17.01
29985,20102591,32,45.9,38.67
29986,20102591,33,33.8,29.05
29987,20102591,34,19.5,18.64
29988,20102591,38,31.3,24.21
29989,20102591,39,11.7,5.64
29990,20102591,2,71.8,68.72
29991,20102591,5,70.8,69.83
29992,20102591,19,195.5,194.14
29993,20102591,58,178.8,175.05
29994,20102965,0,148.2,151.25
29995,20102965,1,112.6,112.33
29996,20102965,4,42.0,42.74
29997,20102965,5,47.0,46.47
29998,20102965,17,48.8,46.49
29999,20102965,54,16.7,13.86
30000,20102965,6,79.8,76.66
30001,20102965,18,147.3,151.75
30002,20102965,16,29.3,30.1
30003,20102965,7,165.2,163.98
30004,20102965,19,115.4,117.96
30005,20102965,22,74.7,74.27
30006,20102965,8,120.6,121.7
30007,20102965,9,177.3,171.91
30008,20102965,12,8.1,8.66
30009,20102965,24,104.3,96.43
30010,20102965,25,75.2,68.24
30011,20102965,28,78.0,67.7
30012,20102965,26,78.2,68.81
30013,20102965,27,71.8,69.97
30014,20102965,29,62.8,67.0
30015,20103712,0,153.6,155.76
30016,20103712,6,144.9,141.71
30017,20103712,1,108.7,108.52
30018,20103712,5,115.1,120.77
30019,20103712,2,182.5,178.99
30020,20103712,4,75.8,76.01
30021,20103712,9,62.0,59.38
30022,20103712,27,169.4,169.43
30023,20103712,11,166.0,166.09
30024,20103712,29,20.5,20.44
30025,20103712,13,129.5,130.31
30026,20103712,14,129.6,132.35
30027,20103712,15,128.5,128.3
30028,20103712,16,133.3,133.93
30029,20103712,17,128.5,127.86
30030,20103712,18,129.6,130.96
30031,20103713,0,126.8,128.93
30032,20103713,1,140.5,135.53
30033,20103713,16,68.2,75.34
30034,20103713,2,69.9,65.15
30035,20103713,15,152.7,140.35
30036,20103713,3,36.8,34.38
30037,20103713,14,119.8,123.26
30038,20103713,4,21.5,17.63
30039,20103713,12,166.7,170.34
30040,20103713,5,34.4,31.53
30041,20103713,6,74.1,69.76
30042,20103713,7,19.8,16.24
30043,20103714,2,129.0,128.56
30044,20103714,1,127.6,126.84
30045,20103714,3,129.6,130.39
30046,20103714,0,129.0,129.28
30047,20103714,4,135.7,138.46
30048,20103714,5,129.6,129.18
30049,20103714,7,41.2,42.92
30050,20103714,8,58.5,60.5
30051,20103714,9,161.7,158.52
30052,20103714,21,157.1,152.23
30053,20103714,12,132.7,134.22
30054,20103714,15,45.4,45.38
30055,20103714,13,119.1,120.57
30056,20103714,14,27.8,29.87
30057,20103719,0,167.8,164.59
30058,20103719,2,102.6,98.59
30059,20103719,14,80.1,78.65
30060,20103719,3,165.2,163.83
30061,20103719,7,135.8,135.24
30062,20103719,8,153.0,156.98
30063,20103719,13,41.1,40.79
30064,20103719,15,29.6,27.65
30065,20103719,4,105.9,100.92
30066,20103719,6,105.9,106.4
30067,20103719,9,124.2,121.81
30068,20103719,12,68.8,68.11
30069,20103719,5,166.9,165.08
30070,20103719,10,197.4,195.7
30071,20103719,28,56.3,53.06
30072,20103720,0,38.2,38.61
30073,20103720,1,23.0,28.96
30074,20103720,5,38.1,39.59
30075,20103720,2,80.7,79.0
30076,20103720,6,60.4,61.03
30077,20103720,4,54.6,54.6
30078,20103720,33,15.9,15.32
30079,20103720,3,42.9,43.83
30080,20103720,7,148.1,156.5
30081,20103720,17,131.5,131.8
30082,20103720,12,28.2,24.03
30083,20103720,38,64.1,62.42
30084,20103720,43,22.7,21.91
30085,20103720,11,36.5,38.31
30086,20103720,8,108.8,107.39
30087,20103720,18,127.1,130.21
30088,20103720,19,42.2,43.35
30089,20103720,20,29.1,28.4
30090,20103720,23,177.1,175.6
30091,20103720,21,66.5,64.49
30092,20103723,0,50.3,50.48
30093,20103723,1,42.9,40.79
30094,20103723,5,53.3,55.06
30095,20103723,8,81.6,81.41
30096,20103723,38,61.4,59.58
30097,20103723,2,80.3,77.85
30098,20103723,24,35.8,33.22
30099,20103723,4,44.0,43.07
30100,20103723,6,147.4,151.28
30101,20103723,14,27.9,28.63
30102,20103723,7,129.8,131.71
30103,20103723,3,69.3,68.22
30104,20103723,23,42.1,41.93
30105,20103723,27,23.3,21.52
30106,20103723,31,24.2,22.27
30107,20103729,0,157.5,168.93
30108,20103729,31,27.7,23.1
30109,20103729,35,20.8,30.76
30110,20103729,1,122.9,119.3
30111,20103729,2,198.2,194.36
30112,20103729,4,54.4,59.02
30113,20103729,5,135.5,141.34
30114,20103729,6,128.4,127.98
30115,20103729,24,17.5,17.74
30116,20103729,7,69.2,70.5
30117,20103729,8,44.2,46.18
30118,20103729,9,134.3,138.13
30119,20103729,13,170.9,167.71
30120,20103729,16,67.8,64.37
30121,20103729,10,124.6,127.08
30122,20105583,0,42.0,42.49
30123,20105583,1,121.2,128.1
30124,20105583,6,38.8,40.54
30125,20105583,2,145.5,150.19
30126,20105583,5,56.5,56.22
30127,20105583,7,56.3,55.84
30128,20105583,34,17.5,17.48
30129,20105583,3,38.5,30.91
30130,20105583,43,66.8,69.57
30131,20105583,4,28.7,30.39
30132,20105583,11,58.7,59.71
30133,20105583,8,204.7,206.51
30134,20105583,10,63.4,64.71
30135,20105583,12,192.9,196.87
30136,20105583,14,204.2,202.43
30137,20105583,28,24.0,23.74
30138,20105583,13,122.7,122.4
30139,20105583,17,31.2,32.61
30140,20105583,18,21.3,19.99
30141,20105583,22,20.7,19.62
30142,20105966,0,30.08,30.92
30143,20105966,1,32.99,31.0
30144,20105966,23,27.57,25.91
30145,20105966,2,47.27,48.68
30146,20105966,22,50.41,45.21
30147,20105966,3,64.13,60.77
30148,20105966,33,40.99,46.22
30149,20105966,4,35.6,38.73
30150,20105966,32,81.59,75.61
30151,20105966,34,26.1,25.19
30152,20105966,6,65.51,59.11
30153,20105966,5,33.64,28.22
30154,20105966,31,45.15,40.25
30155,20105966,35,13.05,11.48
30156,20105966,7,83.57,74.69
30157,20105966,45,41.58,39.64
30158,20105966,43,178.88,178.7
30159,20105966,8,34.19,31.25
30160,20105966,46,12.15,14.16
30161,20105966,9,35.31,36.59
30162,20105966,10,179.53,177.7
30163,20105966,13,15.16,14.43
30164,20108960,3,57.1,53.35
30165,20108960,2,57.9,59.89
30166,20108960,1,57.9,58.82
30167,20108960,0,57.1,57.2
30168,20108960,5,26.3,26.98
30169,20108960,4,26.3,27.18
30170,20108960,10,140.1,143.33
30171,20108960,15,125.0,126.03
30172,20108960,14,128.5,128.06
30173,20108960,13,127.7,126.6
30174,20108960,12,128.5,128.57
30175,20108960,11,125.0,122.89
30176,20108960,25,140.1,141.85
30177,20108960,26,125.0,123.43
30178,20108960,27,128.5,128.59
30179,20108960,28,127.7,127.09
30180,20108960,29,128.5,127.96
30181,20108960,30,125.0,125.43
30182,20108969,0,66.0,66.31
30183,20108969,1,200.6,205.53
30184,20108969,3,53.6,53.29
30185,20108969,4,53.3,53.69
30186,20108969,5,92.9,86.93
30187,20108969,7,70.6,66.47
30188,20108969,8,136.4,137.31
30189,20108974,0,205.2,209.51
30190,20108974,1,48.4,48.82
30191,20108974,2,32.4,35.32
30192,20108974,3,41.3,41.25
30193,20108974,4,89.9,88.63
30194,20108974,5,65.9,66.32
30195,20108974,6,61.2,59.3
30196,20108974,7,15.4,14.56
30197,20108974,8,10.4,10.13
30198,20108974,9,30.4,25.61
30199,20108974,10,27.5,29.23
30200,20108979,0,161.9,158.98
30201,20108979,9,198.7,204.56
30202,20108979,11,55.2,56.42
30203,20108979,12,33.2,43.33
30204,20108979,1,134.3,131.29
30205,20108979,2,191.0,197.74
30206,20108979,5,11.8,16.03
30207,20108979,13,55.5,54.52
30208,20108979,14,43.1,40.5
30209,20108979,15,41.7,34.2
30210,20108979,16,54.3,54.97
30211,20108979,17,216.8,222.04
30212,20108979,32,27.7,21.36
30213,20108979,21,33.2,25.27
30214,20108979,25,27.7,27.94
30215,20109329,0,191.9,190.96
30216,20109329,1,46.9,47.83
30217,20109329,2,74.0,74.48
30218,20109329,3,162.5,166.5
30219,20109329,4,131.9,139.44
30220,20109329,5,39.6,38.71
30221,20109329,6,169.2,168.66
30222,20109330,0,192.7,191.38
30223,20109330,2,130.7,131.37
30224,20109330,3,162.2,170.39
30225,20109330,4,83.7,83.57
30226,20109330,5,67.7,71.65
30227,20109330,17,127.1,130.78
30228,20109330,18,136.3,139.33
30229,20109330,19,16.1,16.01
30230,20109330,8,170.9,171.01
30231,20109330,11,54.4,52.38
30232,20109333,0,74.3,72.38
30233,20109333,3,40.8,40.49
30234,20109333,2,84.1,82.35
30235,20109333,1,38.3,43.55
30236,20109333,5,177.7,176.71
30237,20109333,4,36.1,33.28
30238,20109333,10,59.3,54.02
30239,20109333,11,72.6,70.04
30240,20109333,12,133.8,134.1
30241,20109333,13,130.4,137.97
30242,20109333,14,32.1,36.23
30243,20109333,15,28.8,33.3
30244,20109333,16,32.1,34.46
30245,20109333,17,22.4,25.26
30246,20109333,18,14.0,14.12
30247,20109339,0,160.5,156.12
30248,20109339,1,97.4,94.32
30249,20109339,2,172.8,173.94
30250,20109339,3,97.4,97.01
30251,20109339,4,151.8,152.02
30252,20109339,5,170.4,170.27
30253,20109339,6,60.6,60.62
30254,20109339,7,18.7,19.5
30255,20109339,8,14.1,13.22
30256,20109340,0,158.3,154.2
30257,20109340,1,105.4,115.89
30258,20109340,2,143.5,152.8
30259,20109340,3,94.1,87.16
30260,20109340,4,157.7,153.02
30261,20109340,5,163.2,163.1
30262,20109340,6,60.2,60.73
30263,20109340,7,13.8,13.02
30264,20109347,0,20.1,19.38
30265,20109347,1,55.4,55.14
30266,20109347,2,20.5,28.13
30267,20109347,17,25.5,19.07
30268,20109347,3,31.9,33.23
30269,20109347,4,29.6,34.18
30270,20109347,5,22.5,25.16
30271,20109347,6,14.1,14.21
30272,20109349,0,111.6,109.8
30273,20109349,1,147.6,150.65
30274,20109349,2,147.9,146.27
30275,20109349,3,108.5,119.48
30276,20109349,4,128.7,129.12
30277,20109349,5,126.7,131.66
30278,20109349,9,61.6,60.25
30279,20109349,7,52.0,50.89
30280,20109349,6,29.2,31.06
30281,20109349,12,65.8,66.08
30282,20109349,11,46.7,47.35
30283,20109349,10,28.3,28.89
30284,20109349,13,61.8,60.64
30285,20109349,19,172.8,172.75
30286,20109349,22,60.8,59.78
30287,20109349,23,14.2,13.2
30288,20109350,0,111.8,109.84
30289,20109350,3,112.1,122.83
30290,20109350,4,128.0,128.23
30291,20109350,5,126.3,131.5
30292,20109350,9,63.5,62.49
30293,20109350,7,43.4,43.24
30294,20109350,6,28.9,30.91
30295,20109350,11,73.8,72.24
30296,20109350,10,30.4,30.91
30297,20109350,13,86.2,83.87
30298,20109350,18,14.9,14.62
30299,20109379,0,197.0,197.35
30300,20109379,2,139.7,141.35
30301,20109379,3,148.7,151.59
30302,20109379,4,203.7,204.73
30303,20109379,6,54.2,56.28
30304,20109379,7,58.4,59.31
30305,20109379,11,81.5,81.55
30306,20109379,10,23.2,22.42
30307,20109379,9,26.5,26.57
30308,20109379,8,14.4,16.28
30309,20109379,36,16.1,17.38
30310,20109379,32,20.6,19.63
30311,20109379,26,10.9,11.39
30312,20109379,25,13.0,12.85
30313,20109393,0,82.5,79.28
30314,20109393,1,107.8,106.57
30315,20109393,2,43.6,45.39
30316,20109393,3,56.7,55.69
30317,20109393,4,75.6,70.24
30318,20109393,5,65.2,64.44
30319,20109393,6,166.1,163.89
30320,20109393,7,129.6,128.63
30321,20109393,8,129.8,129.54
30322,20109393,9,128.4,128.27
30323,20109393,10,133.4,134.25
30324,20109393,11,128.4,128.47
30325,20109393,12,129.8,130.93
30326,20109394,0,205.2,211.01
30327,20109394,1,35.7,37.0
30328,20109394,2,17.5,28.13
30329,20109394,3,27.6,28.9
30330,20109394,4,61.1,66.35
30331,20109394,5,60.9,60.08
30332,20109394,6,34.2,33.74
30333,20109394,7,62.2,59.16
30334,20109394,8,16.4,15.59
30335,20109394,9,62.2,60.58
30336,20109394,10,16.4,15.39
30337,20109395,0,125.8,125.74
30338,20109395,1,125.3,124.81
30339,20109395,2,132.1,132.12
30340,20109395,3,117.2,117.88
30341,20109395,4,153.3,152.65
30342,20109395,5,124.6,124.55
30343,20109395,9,168.0,165.9
30344,20109395,8,101.0,102.59
30345,20109395,6,174.0,169.35
30346,20109395,11,91.7,89.3
30347,20109395,13,24.8,19.2
30348,20109395,17,108.2,109.61
30349,20109395,18,142.6,143.78
30350,20109395,20,76.2,74.42
30351,20109395,21,27.9,29.24
30352,20109395,25,27.9,26.34
30353,20109395,29,27.9,23.04
30354,20109395,35,15.7,13.59
30355,20109399,0,124.1,135.0
30356,20109399,1,116.6,112.84
30357,20109399,2,161.0,159.0
30358,20109399,3,116.6,115.67
30359,20109399,4,124.1,116.13
30360,20109399,5,147.2,145.61
30361,20109399,6,148.8,146.37
30362,20109399,7,125.4,135.06
30363,20109399,8,119.1,115.2
30364,20109399,9,142.6,141.75
30365,20109399,10,119.1,116.99
30366,20109399,11,125.4,114.55
30367,20109399,12,154.1,150.79
30368,20109399,13,73.4,72.46
30369,20109399,14,19.9,19.58
30370,20109399,15,29.8,29.78
30371,20109399,16,9.9,10.63
30372,20109400,0,130.7,131.04
30373,20109400,1,136.9,142.93
30374,20109400,2,150.5,148.85
30375,20109400,3,115.4,112.75
30376,20109400,4,125.7,125.88
30377,20109400,5,130.1,132.5
30378,20109400,6,150.5,148.85
30379,20109400,7,115.4,112.74
30380,20109400,8,125.7,125.86
30381,20109400,9,130.1,132.49
30382,20109400,10,130.7,131.05
30383,20109400,11,136.9,142.94
30384,20109400,12,16.7,19.61
30385,20109400,13,16.7,19.61
30386,20109404,0,129.2,129.16
30387,20109404,1,122.1,113.64
30388,20109404,2,150.5,150.38
30389,20109404,3,122.1,131.51
30390,20109404,4,129.2,129.4
30391,20109404,5,130.8,131.89
30392,20109404,6,136.8,135.8
30393,20109404,7,129.6,134.47
30394,20109404,8,142.7,141.98
30395,20109404,9,130.7,130.94
30396,20109404,10,117.6,116.35
30397,20109404,11,150.3,149.68
30398,20109404,12,34.1,35.54
30399,20109404,13,31.3,31.38
30400,20109404,14,31.3,31.38
30401,20109404,15,31.3,27.1
30402,20109405,0,129.8,129.89
30403,20109405,1,115.0,123.51
30404,20109405,2,153.8,152.37
30405,20109405,3,107.5,96.63
30406,20109405,4,147.2,148.08
30407,20109405,5,117.8,118.52
30408,20109405,6,152.7,151.21
30409,20109405,11,122.8,113.36
30410,20109405,10,129.0,128.71
30411,20109405,9,130.8,132.12
30412,20109405,8,129.0,129.22
30413,20109405,7,122.8,133.9
30414,20109407,0,128.9,128.52
30415,20109407,1,122.1,112.8
30416,20109407,2,153.2,151.81
30417,20109407,3,122.1,131.73
30418,20109407,4,128.9,128.97
30419,20109407,5,129.1,129.35
30420,20109407,6,143.0,141.53
30421,20109407,11,125.2,115.74
30422,20109407,10,110.9,110.43
30423,20109407,9,150.0,149.29
30424,20109407,8,110.9,108.67
30425,20109407,7,125.2,136.01
30426,20109407,12,44.6,43.58
30427,20109407,13,44.6,43.42
30428,20109407,14,12.6,10.09
30429,20109407,15,12.6,10.48
30430,20109416,0,152.5,151.79
30431,20109416,5,135.5,131.93
30432,20109416,4,112.8,117.46
30433,20109416,2,169.9,165.86
30434,20109416,31,35.5,38.93
30435,20109416,32,14.4,12.85
30436,20109416,26,13.3,14.93
30437,20109416,7,91.9,90.17
30438,20109416,10,85.6,86.0
30439,20109416,9,69.7,74.14
30440,20109416,8,72.1,78.33
30441,20109416,11,60.6,63.22
30442,20109417,0,169.6,164.01
30443,20109417,2,119.2,120.66
30444,20109417,3,134.4,132.37
30445,20109417,5,162.5,160.78
30446,20109417,35,13.6,14.97
30447,20109417,8,14.5,16.95
30448,20109417,12,88.2,84.03
30449,20109417,29,56.3,53.41
30450,20109417,13,37.4,40.61
30451,20109417,14,88.3,89.39
30452,20109417,15,72.3,72.0
30453,20109417,16,62.5,63.74
30454,20109418,0,136.3,140.23
30455,20109418,1,126.0,125.53
30456,20109418,2,128.6,125.83
30457,20109418,4,32.5,33.77
30458,20109418,5,53.9,55.9
30459,20109418,6,155.4,151.92
30460,20109418,7,80.6,78.0
30461,20109418,8,28.3,29.9
30462,20109418,9,28.3,24.35
30463,20109418,10,28.3,24.38
30464,20109418,11,174.8,168.9
30465,20109423,3,127.0,127.01
30466,20109423,4,129.4,129.47
30467,20109423,10,97.4,97.47
30468,20109423,8,58.0,58.71
30469,20109423,13,55.5,52.76
30470,20109423,18,166.2,163.95
30471,20109423,17,85.8,84.2
30472,20109423,21,157.5,157.46
30473,20109442,0,51.7,57.78
30474,20109442,1,27.6,24.99
30475,20109442,2,24.9,26.49
30476,20109442,3,129.8,130.12
30477,20109442,4,136.9,143.93
30478,20109442,5,30.5,29.49
30479,20109442,6,167.0,165.18
30480,20109442,7,54.1,49.67
30481,20109442,8,170.7,169.11
30482,20109442,9,22.0,23.95
30483,20109442,10,44.3,54.57
30484,20109442,11,139.2,139.33
30485,20109699,0,129.0,129.96
30486,20109699,1,137.8,142.37
30487,20109699,2,23.1,25.68
30488,20109699,3,61.8,59.17
30489,20109699,4,34.4,35.52
30490,20109699,5,38.8,39.02
30491,20109699,6,167.6,165.46
30492,20109699,7,50.7,49.65
30493,20109699,8,28.2,26.85
30494,20109699,9,28.2,18.2
30495,20109699,10,51.1,48.31
30496,20109699,11,23.8,25.13
30497,20109699,12,23.8,22.04
30498,20109699,13,51.1,53.95
30499,20109705,0,120.5,125.18
30500,20109705,1,55.7,55.48
30501,20109705,2,52.8,54.92
30502,20109705,3,142.5,142.56
30503,20109705,4,114.3,110.26
30504,20109705,5,125.5,127.17
30505,20109705,6,118.7,115.32
30506,20109705,7,128.1,125.46
30507,20109705,8,32.0,34.14
30508,20109705,9,173.9,170.34
30509,20109705,10,27.4,30.89
30510,20109705,11,56.0,48.97
30511,20109705,12,20.3,22.61
30512,20109705,13,11.6,11.52
30513,20109706,0,147.8,149.46
30514,20109706,1,112.6,113.53
30515,20109706,2,140.3,138.64
30516,20109706,3,163.0,162.73
30517,20109706,4,165.4,159.53
30518,20109706,5,11.0,13.19
30519,20109706,6,22.6,21.75
30520,20109706,7,6.5,9.21
